Year,Reporter,Reporter Code,Partner,Partner Code,Commodity Code,Export,Import,World Exports,World Imports,Reporter_std,Partner_std,RTA_Name,Date of Entry into Force (G),Original signatories,Coverage,RTA Composition,Signatory1,Signatory2,Signatory1_std,Signatory2_std,Agreement Year,Total Partner Trade,Total World Trade,Agreement_Index,key,country,date,GDP,country_std,key_un
2010.0,Oman,512.0,USA,842.0,TOTAL,308895239.0,974138336.0,36599577120.0,19774505523.0,Oman,United States,United States - Oman,2009-01-01,Oman; United States of America,Goods & Services,Bilateral,Oman,United States of America,Oman,United States,2009.0,1283033575.0,56374082643.0,1.0,Oman-United States,Oman,2010,64993498049.4148,Oman,Oman-USA
2010.0,Pakistan,586.0,China,156.0,TOTAL,1435943672.0,5247712586.0,21413102681.0,37537025236.0,Pakistan,China,Pakistan - China,2007-07-01,China; Pakistan,Goods & Services,Bilateral,Pakistan,China,Pakistan,China,2007.0,6683656258.0,58950127917.0,3.0,Pakistan-China,Pakistan,2010,177165635077.065,Pakistan,Pakistan-China
2010.0,Pakistan,586.0,Indonesia,360.0,TOTAL,73853351.0,675655481.0,21413102681.0,37537025236.0,Pakistan,Indonesia,Indonesia - Pakistan,2013-09-01,Indonesia; Pakistan,Goods,Bilateral,Pakistan,Indonesia,Pakistan,Indonesia,2013.0,749508832.0,58950127917.0,-3.0,Pakistan-Indonesia,Pakistan,2010,177165635077.065,Pakistan,Pakistan-Indonesia
2010.0,Pakistan,586.0,Malaysia,458.0,TOTAL,145585131.0,2054746910.0,21413102681.0,37537025236.0,Pakistan,Malaysia,Pakistan - Malaysia,2008-01-01,Malaysia; Pakistan,Goods & Services,Bilateral,Pakistan,Malaysia,Pakistan,Malaysia,2008.0,2200332041.0,58950127917.0,2.0,Pakistan-Malaysia,Pakistan,2010,177165635077.065,Pakistan,Pakistan-Malaysia
2010.0,Pakistan,586.0,Mauritius,480.0,TOTAL,34165056.0,979018.0,21413102681.0,37537025236.0,Pakistan,Mauritius,Mauritius - Pakistan,2007-11-30,Mauritius; Pakistan,Goods,Bilateral,Pakistan,Mauritius,Pakistan,Mauritius,2007.0,35144074.0,58950127917.0,3.0,Pakistan-Mauritius,Pakistan,2010,177165635077.065,Pakistan,Pakistan-Mauritius
2010.0,Pakistan,586.0,Sri Lanka,144.0,TOTAL,283870015.0,53369450.0,21413102681.0,37537025236.0,Pakistan,Sri Lanka,Pakistan - Sri Lanka,2005-06-12,Sri Lanka; Pakistan,Goods,Bilateral,Pakistan,Sri Lanka,Pakistan,Sri Lanka,2005.0,337239465.0,58950127917.0,5.0,Pakistan-Sri Lanka,Pakistan,2010,177165635077.065,Pakistan,Pakistan-Sri Lanka
2010.0,Panama,591.0,Canada,124.0,TOTAL,82765961.0,65949785.0,10986602587.0,16737103355.0,Panama,Canada,Canada - Panama,2013-04-01,Canada; Panama,Goods & Services,Bilateral,Panama,Canada,Panama,Canada,2013.0,148715746.0,27723705942.0,-3.0,Panama-Canada,Panama,2010,29440287600.0,Panama,Panama-Canada
2010.0,Panama,591.0,Chile,152.0,TOTAL,208948162.0,86579229.0,10986602587.0,16737103355.0,Panama,Chile,Panama - Chile,2008-03-07,Chile; Panama,Goods & Services,Bilateral,Panama,Chile,Panama,Chile,2008.0,295527391.0,27723705942.0,2.0,Panama-Chile,Panama,2010,29440287600.0,Panama,Panama-Chile
2010.0,Panama,591.0,Costa Rica,188.0,TOTAL,557413844.0,475179262.0,10986602587.0,16737103355.0,Panama,Costa Rica,Panama - Costa Rica (Panama - Central America),2008-11-23,Costa Rica; Panama,Goods & Services,Bilateral,Panama,Costa Rica,Panama,Costa Rica,2008.0,1032593106.0,27723705942.0,2.0,Panama-Costa Rica,Panama,2010,29440287600.0,Panama,Panama-Costa Rica
2010.0,Panama,591.0,El Salvador,222.0,TOTAL,259664874.0,88319445.0,10986602587.0,16737103355.0,Panama,El Salvador,Panama - El Salvador (Panama - Central America),2003-04-11,El Salvador; Panama,Goods & Services,Bilateral,Panama,El Salvador,Panama,El Salvador,2003.0,347984319.0,27723705942.0,7.0,Panama-El Salvador,Panama,2010,29440287600.0,Panama,Panama-El Salvador
2010.0,Panama,591.0,Guatemala,320.0,TOTAL,424424908.0,203500560.0,10986602587.0,16737103355.0,Panama,Guatemala,Panama - Guatemala (Panama - Central America),2009-06-20,Guatemala; Panama,Goods & Services,Bilateral,Panama,Guatemala,Panama,Guatemala,2009.0,627925468.0,27723705942.0,1.0,Panama-Guatemala,Panama,2010,29440287600.0,Panama,Panama-Guatemala
2010.0,Panama,591.0,Honduras,340.0,TOTAL,311641370.0,21619785.0,10986602587.0,16737103355.0,Panama,Honduras,Panama - Honduras (Panama - Central America),2009-01-09,Honduras; Panama,Goods & Services,Bilateral,Panama,Honduras,Panama,Honduras,2009.0,333261155.0,27723705942.0,1.0,Panama-Honduras,Panama,2010,29440287600.0,Panama,Panama-Honduras
2010.0,Panama,591.0,Mexico,484.0,TOTAL,154481685.0,716307881.0,10986602587.0,16737103355.0,Panama,Mexico,Mexico - Panama,2015-07-01,Mexico; Panama,Goods & Services,Bilateral,Panama,Mexico,Panama,Mexico,2015.0,870789566.0,27723705942.0,-5.0,Panama-Mexico,Panama,2010,29440287600.0,Panama,Panama-Mexico
2010.0,Panama,591.0,Nicaragua,558.0,TOTAL,184522448.0,11333179.0,10986602587.0,16737103355.0,Panama,Nicaragua,Panama - Nicaragua (Panama - Central America),2009-11-21,Nicaragua; Panama,Goods & Services,Bilateral,Panama,Nicaragua,Panama,Nicaragua,2009.0,195855627.0,27723705942.0,1.0,Panama-Nicaragua,Panama,2010,29440287600.0,Panama,Panama-Nicaragua
2010.0,Panama,591.0,Peru,604.0,TOTAL,156489852.0,64678035.0,10986602587.0,16737103355.0,Panama,Peru,Panama - Peru,2012-05-01,Panama; Peru,Goods & Services,Bilateral,Panama,Peru,Panama,Peru,2012.0,221167887.0,27723705942.0,-2.0,Panama-Peru,Panama,2010,29440287600.0,Panama,Panama-Peru
2010.0,Panama,591.0,Singapore,702.0,TOTAL,17472460.0,1733900402.0,10986602587.0,16737103355.0,Panama,Singapore,Panama - Singapore,2006-07-24,Panama; Singapore,Goods & Services,Bilateral,Panama,Singapore,Panama,Singapore,2006.0,1751372862.0,27723705942.0,4.0,Panama-Singapore,Panama,2010,29440287600.0,Panama,Panama-Singapore
2010.0,Panama,591.0,USA,842.0,TOTAL,2172087157.0,3422947523.0,10986602587.0,16737103355.0,Panama,United States,United States - Panama,2012-10-31,Panama; United States of America,Goods & Services,Bilateral,Panama,United States of America,Panama,United States,2012.0,5595034680.0,27723705942.0,-2.0,Panama-United States,Panama,2010,29440287600.0,Panama,Panama-USA
2010.0,Peru,604.0,Canada,124.0,TOTAL,3329361089.0,539499837.0,35807438494.0,29965750154.0,Peru,Canada,Canada - Peru,2009-08-01,Canada; Peru,Goods & Services,Bilateral,Peru,Canada,Peru,Canada,2009.0,3868860926.0,65773188648.0,1.0,Peru-Canada,Peru,2010,147528937028.778,Peru,Peru-Canada
2010.0,Peru,604.0,Chile,152.0,TOTAL,1373277249.0,1050494689.0,35807438494.0,29965750154.0,Peru,Chile,Peru - Chile,2009-03-01,Chile; Peru,Goods & Services,Bilateral,Peru,Chile,Peru,Chile,2009.0,2423771938.0,65773188648.0,1.0,Peru-Chile,Peru,2010,147528937028.778,Peru,Peru-Chile
2010.0,Peru,604.0,China,156.0,TOTAL,5436667202.0,5140029775.0,35807438494.0,29965750154.0,Peru,China,Peru - China,2010-03-01,China; Peru,Goods & Services,Bilateral,Peru,China,Peru,China,2010.0,10576696977.0,65773188648.0,0.0,Peru-China,Peru,2010,147528937028.778,Peru,Peru-China
2010.0,Peru,604.0,Costa Rica,188.0,TOTAL,44128034.0,25282323.0,35807438494.0,29965750154.0,Peru,Costa Rica,Costa Rica - Peru,2013-06-01,Costa Rica; Peru,Goods & Services,Bilateral,Peru,Costa Rica,Peru,Costa Rica,2013.0,69410357.0,65773188648.0,-3.0,Peru-Costa Rica,Peru,2010,147528937028.778,Peru,Peru-Costa Rica
2010.0,Peru,604.0,Honduras,340.0,TOTAL,48951578.0,1888878.0,35807438494.0,29965750154.0,Peru,Honduras,Peru - Honduras,2017-01-01,Honduras; Peru,Goods & Services,Bilateral,Peru,Honduras,Peru,Honduras,2017.0,50840456.0,65773188648.0,-7.0,Peru-Honduras,Peru,2010,147528937028.778,Peru,Peru-Honduras
2010.0,Peru,604.0,Japan,392.0,TOTAL,1792248649.0,1369406000.0,35807438494.0,29965750154.0,Peru,Japan,Japan - Peru,2012-03-01,Japan; Peru,Goods & Services,Bilateral,Peru,Japan,Peru,Japan,2012.0,3161654649.0,65773188648.0,-2.0,Peru-Japan,Peru,2010,147528937028.778,Peru,Peru-Japan
2010.0,Peru,604.0,Mexico,484.0,TOTAL,287312713.0,1126932703.0,35807438494.0,29965750154.0,Peru,Mexico,Peru - Mexico,2012-02-01,Mexico; Peru,Goods & Services,Bilateral,Peru,Mexico,Peru,Mexico,2012.0,1414245416.0,65773188648.0,-2.0,Peru-Mexico,Peru,2010,147528937028.778,Peru,Peru-Mexico
2010.0,Peru,604.0,Panama,591.0,TOTAL,254507047.0,292481904.0,35807438494.0,29965750154.0,Peru,Panama,Panama - Peru,2012-05-01,Panama; Peru,Goods & Services,Bilateral,Peru,Panama,Peru,Panama,2012.0,546988951.0,65773188648.0,-2.0,Peru-Panama,Peru,2010,147528937028.778,Peru,Peru-Panama
2010.0,Peru,604.0,Rep. of Korea,410.0,TOTAL,895993345.0,1041836468.0,35807438494.0,29965750154.0,Peru,South Korea,"Peru - Korea, Republic of",2011-08-01,"Korea, Republic of; Peru",Goods & Services,Bilateral,Peru,"Korea, Republic of",Peru,South Korea,2011.0,1937829813.0,65773188648.0,-1.0,Peru-South Korea,Peru,2010,147528937028.778,Peru,Peru-Rep. of Korea
2010.0,Peru,604.0,Singapore,702.0,TOTAL,6742594.0,38972284.0,35807438494.0,29965750154.0,Peru,Singapore,Peru - Singapore,2009-08-01,Peru; Singapore,Goods & Services,Bilateral,Peru,Singapore,Peru,Singapore,2009.0,45714878.0,65773188648.0,1.0,Peru-Singapore,Peru,2010,147528937028.778,Peru,Peru-Singapore
2010.0,Peru,604.0,USA,842.0,TOTAL,6134377396.0,5828208979.0,35807438494.0,29965750154.0,Peru,United States,United States - Peru,2009-02-01,Peru; United States of America,Goods & Services,Bilateral,Peru,United States of America,Peru,United States,2009.0,11962586375.0,65773188648.0,1.0,Peru-United States,Peru,2010,147528937028.778,Peru,Peru-USA
2010.0,Philippines,608.0,Japan,392.0,TOTAL,7841291405.0,7301839522.0,51497514607.0,58467803681.0,Philippines,Japan,Japan - Philippines,2008-12-11,Japan; Philippines,Goods & Services,Bilateral,Philippines,Japan,Philippines,Japan,2008.0,15143130927.0,109965318288.0,2.0,Philippines-Japan,Philippines,2010,208368726861.407,Philippines,Philippines-Japan
2010.0,Poland,616.0,Turkey,792.0,TOTAL,2483136850.0,2119994631.0,157065000000.0,174128000000.0,Poland,Türkiye,Türkiye - Poland,2000-05-01,Poland; Türkiye,Goods,Bilateral,Poland,Türkiye,Poland,Türkiye,2000.0,4603131481.0,331193000000.0,10.0,Poland-Türkiye,Poland,2010,475696613935.595,Poland,Poland-Turkey
2010.0,Rep. of Korea,410.0,Australia,36.0,TOTAL,6641618687.0,20454635393.0,466381000000.0,425208000000.0,South Korea,Australia,"Korea, Republic of - Australia",2014-12-12,"Australia; Korea, Republic of",Goods & Services,Bilateral,"Korea, Republic of",Australia,South Korea,Australia,2014.0,27096254080.0,891589000000.0,-4.0,South Korea-Australia,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-Australia
2010.0,Rep. of Korea,410.0,Canada,124.0,TOTAL,4101862060.0,4350863363.0,466381000000.0,425208000000.0,South Korea,Canada,"Canada - Korea, Republic of",2015-01-01,"Canada; Korea, Republic of",Goods & Services,Bilateral,"Korea, Republic of",Canada,South Korea,Canada,2015.0,8452725423.0,891589000000.0,-5.0,South Korea-Canada,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-Canada
2010.0,Rep. of Korea,410.0,Chile,152.0,TOTAL,2947053672.0,4221394948.0,466381000000.0,425208000000.0,South Korea,Chile,"Korea, Republic of - Chile",2004-04-01,"Chile; Korea, Republic of",Goods & Services,Bilateral,"Korea, Republic of",Chile,South Korea,Chile,2004.0,7168448620.0,891589000000.0,6.0,South Korea-Chile,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-Chile
2010.0,Rep. of Korea,410.0,China,156.0,TOTAL,116838000000.0,71573124941.0,466381000000.0,425208000000.0,South Korea,China,"China - Korea, Republic of",2015-12-20,"China; Korea, Republic of",Goods & Services,Bilateral,"Korea, Republic of",China,South Korea,China,2015.0,188411124941.0,891589000000.0,-5.0,South Korea-China,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-China
2010.0,Rep. of Korea,410.0,Colombia,170.0,TOTAL,1388552567.0,432138641.0,466381000000.0,425208000000.0,South Korea,Colombia,"Korea, Republic of - Colombia",2016-07-15,"Colombia; Korea, Republic of",Goods & Services,Bilateral,"Korea, Republic of",Colombia,South Korea,Colombia,2016.0,1820691208.0,891589000000.0,-6.0,South Korea-Colombia,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-Colombia
2010.0,Rep. of Korea,410.0,India,699.0,TOTAL,11434595873.0,5674455876.0,466381000000.0,425208000000.0,South Korea,India,"Korea, Republic of - India",2010-01-01,"India; Korea, Republic of",Goods & Services,Bilateral,"Korea, Republic of",India,South Korea,India,2010.0,17109051749.0,891589000000.0,0.0,South Korea-India,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-India
2010.0,Rep. of Korea,410.0,New Zealand,554.0,TOTAL,918464477.0,1175876102.0,466381000000.0,425208000000.0,South Korea,New Zealand,"Korea, Republic of - New Zealand",2015-12-20,"Korea, Republic of; New Zealand",Goods & Services,Bilateral,"Korea, Republic of",New Zealand,South Korea,New Zealand,2015.0,2094340579.0,891589000000.0,-5.0,South Korea-New Zealand,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-New Zealand
2010.0,Rep. of Korea,410.0,Peru,604.0,TOTAL,944438116.0,1038931838.0,466381000000.0,425208000000.0,South Korea,Peru,"Peru - Korea, Republic of",2011-08-01,"Korea, Republic of; Peru",Goods & Services,Bilateral,"Korea, Republic of",Peru,South Korea,Peru,2011.0,1983369954.0,891589000000.0,-1.0,South Korea-Peru,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-Peru
2010.0,Rep. of Korea,410.0,Singapore,702.0,TOTAL,15244199590.0,7849428906.0,466381000000.0,425208000000.0,South Korea,Singapore,"Korea, Republic of - Singapore",2006-03-02,"Korea, Republic of; Singapore",Goods & Services,Bilateral,"Korea, Republic of",Singapore,South Korea,Singapore,2006.0,23093628496.0,891589000000.0,4.0,South Korea-Singapore,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-Singapore
2010.0,Rep. of Korea,410.0,Turkey,792.0,TOTAL,3752906232.0,516290293.0,466381000000.0,425208000000.0,South Korea,Türkiye,"Korea, Republic of - Türkiye",2013-05-01,"Korea, Republic of; Türkiye",Goods & Services,Bilateral,"Korea, Republic of",Türkiye,South Korea,Türkiye,2013.0,4269196525.0,891589000000.0,-3.0,South Korea-Türkiye,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-Turkey
2010.0,Rep. of Korea,410.0,USA,842.0,TOTAL,49991458238.0,40588437883.0,466381000000.0,425208000000.0,South Korea,United States,"Korea, Republic of - United States",2012-03-15,"Korea, Republic of; United States of America",Goods & Services,Bilateral,"Korea, Republic of",United States of America,South Korea,United States,2012.0,90579896121.0,891589000000.0,-2.0,South Korea-United States,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-USA
2010.0,Rep. of Korea,410.0,Viet Nam,704.0,TOTAL,9652073408.0,3330814526.0,466381000000.0,425208000000.0,South Korea,Vietnam,"Korea, Republic of - Viet Nam",2015-12-20,"Korea, Republic of; Viet Nam",Goods & Services,Bilateral,"Korea, Republic of",Viet Nam,South Korea,Vietnam,2015.0,12982887934.0,891589000000.0,-5.0,South Korea-Vietnam,"Korea, Rep.",2010,1144066965324.49,South Korea,Rep. of Korea-Viet Nam
2010.0,Rep. of Moldova,498.0,Albania,8.0,TOTAL,3599758.0,43225.0,1541486761.0,3855288845.0,Moldova,Albania,Albania - Moldova,2004-11-01,"Albania; Moldova, Republic of",Goods,Bilateral,"Moldova, Republic of",Albania,Moldova,Albania,2004.0,3642983.0,5396775606.0,6.0,Moldova-Albania,Moldova,2010,6974982392.67155,Moldova,Rep. of Moldova-Albania
2010.0,Rep. of Moldova,498.0,Bosnia Herzegovina,70.0,TOTAL,656590.0,1600598.0,1541486761.0,3855288845.0,Moldova,Bosnia and Herzegovina,Moldova - Bosnia and Herzegovina,2004-05-01,"Bosnia and Herzegovina; Moldova, Republic of",Goods,Bilateral,"Moldova, Republic of",Bosnia and Herzegovina,Moldova,Bosnia and Herzegovina,2004.0,2257188.0,5396775606.0,6.0,Moldova-Bosnia and Herzegovina,Moldova,2010,6974982392.67155,Moldova,Rep. of Moldova-Bosnia Herzegovina
2010.0,Rep. of Moldova,498.0,Bulgaria,100.0,TOTAL,18827623.0,48916930.0,1541486761.0,3855288845.0,Moldova,Bulgaria,Moldova - Bulgaria,2004-12-01,"Bulgaria; Moldova, Republic of",Goods,Bilateral,"Moldova, Republic of",Bulgaria,Moldova,Bulgaria,2004.0,67744553.0,5396775606.0,6.0,Moldova-Bulgaria,Moldova,2010,6974982392.67155,Moldova,Rep. of Moldova-Bulgaria
2010.0,Rep. of Moldova,498.0,Croatia,191.0,TOTAL,78275.0,1860444.0,1541486761.0,3855288845.0,Moldova,Croatia,Moldova - Croatia,2004-10-01,"Croatia; Moldova, Republic of",Goods,Bilateral,"Moldova, Republic of",Croatia,Moldova,Croatia,2004.0,1938719.0,5396775606.0,6.0,Moldova-Croatia,Moldova,2010,6974982392.67155,Moldova,Rep. of Moldova-Croatia
2010.0,Rep. of Moldova,498.0,North Macedonia,807.0,TOTAL,816803.0,777967.0,1541486761.0,3855288845.0,Moldova,North Macedonia,Moldova - North Macedonia,2004-12-01,"Moldova, Republic of; North Macedonia",Goods,Bilateral,"Moldova, Republic of",North Macedonia,Moldova,North Macedonia,2004.0,1594770.0,5396775606.0,6.0,Moldova-North Macedonia,Moldova,2010,6974982392.67155,Moldova,Rep. of Moldova-North Macedonia
2010.0,Rep. of Moldova,498.0,Turkey,792.0,TOTAL,67456602.0,205821956.0,1541486761.0,3855288845.0,Moldova,Türkiye,"Türkiye - Moldova, Republic of",2016-11-01,"Moldova, Republic of; Türkiye",Goods,Bilateral,"Moldova, Republic of",Türkiye,Moldova,Türkiye,2016.0,273278558.0,5396775606.0,-6.0,Moldova-Türkiye,Moldova,2010,6974982392.67155,Moldova,Rep. of Moldova-Turkey
2010.0,Rep. of Moldova,498.0,Ukraine,804.0,TOTAL,91586910.0,528520305.0,1541486761.0,3855288845.0,Moldova,Ukraine,"Ukraine - Moldova, Republic of",2005-05-19,"Moldova, Republic of; Ukraine",Goods,Bilateral,"Moldova, Republic of",Ukraine,Moldova,Ukraine,2005.0,620107215.0,5396775606.0,5.0,Moldova-Ukraine,Moldova,2010,6974982392.67155,Moldova,Rep. of Moldova-Ukraine
2010.0,Romania,642.0,Albania,8.0,TOTAL,62865578.0,1379312.0,49413386103.0,62006624402.0,Romania,Albania,Albania - Romania,2004-01-01,Albania; Romania,Goods,Bilateral,Romania,Albania,Romania,Albania,2004.0,64244890.0,111420010505.0,6.0,Romania-Albania,Romania,2010,170029359010.667,Romania,Romania-Albania
2010.0,Romania,642.0,Bosnia Herzegovina,70.0,TOTAL,93200055.0,25407419.0,49413386103.0,62006624402.0,Romania,Bosnia and Herzegovina,Romania - Bosnia and Herzegovina,2003-10-24,Bosnia and Herzegovina; Romania,Goods,Bilateral,Romania,Bosnia and Herzegovina,Romania,Bosnia and Herzegovina,2003.0,118607474.0,111420010505.0,7.0,Romania-Bosnia and Herzegovina,Romania,2010,170029359010.667,Romania,Romania-Bosnia Herzegovina
2010.0,Romania,642.0,Israel,376.0,TOTAL,201038267.0,207667283.0,49413386103.0,62006624402.0,Romania,Israel,Romania - Israel,2001-07-01,Israel; Romania,Goods,Bilateral,Romania,Israel,Romania,Israel,2001.0,408705550.0,111420010505.0,9.0,Romania-Israel,Romania,2010,170029359010.667,Romania,Romania-Israel
2010.0,Romania,642.0,North Macedonia,807.0,TOTAL,132359898.0,54505300.0,49413386103.0,62006624402.0,Romania,North Macedonia,Romania - North Macedonia,2004-01-01,Romania; North Macedonia,Goods,Bilateral,Romania,North Macedonia,Romania,North Macedonia,2004.0,186865198.0,111420010505.0,6.0,Romania-North Macedonia,Romania,2010,170029359010.667,Romania,Romania-North Macedonia
2010.0,Russian Federation,643.0,Serbia,688.0,TOTAL,242490865.0,568500463.0,397068000000.0,228912000000.0,Russia,Serbia,Russian Federation - Serbia,2006-06-03,Russian Federation; Serbia,Goods,Bilateral,Russian Federation,Serbia,Russia,Serbia,2006.0,810991328.0,625980000000.0,4.0,Russia-Serbia,Russian Federation,2010,1524917468442.01,Russia,Russian Federation-Serbia
2010.0,Serbia,688.0,Russian Federation,643.0,TOTAL,534746525.0,2157150818.0,9794515799.0,16734509022.0,Serbia,Russia,Russian Federation - Serbia,2006-06-03,Russian Federation; Serbia,Goods,Bilateral,Serbia,Russian Federation,Serbia,Russia,2006.0,2691897343.0,26529024821.0,4.0,Serbia-Russia,Serbia,2010,41819468691.8251,Serbia,Serbia-Russian Federation
2010.0,Serbia,688.0,Turkey,792.0,TOTAL,87987799.0,324881450.0,9794515799.0,16734509022.0,Serbia,Türkiye,Türkiye - Serbia,2010-09-01,Türkiye; Serbia,Goods & Services,Bilateral,Serbia,Türkiye,Serbia,Türkiye,2010.0,412869249.0,26529024821.0,0.0,Serbia-Türkiye,Serbia,2010,41819468691.8251,Serbia,Serbia-Turkey
2010.0,Singapore,702.0,Australia,36.0,TOTAL,12601701509.0,3859611228.0,353240000000.0,313071000000.0,Singapore,Australia,Singapore - Australia,2003-07-28,Australia; Singapore,Goods & Services,Bilateral,Singapore,Australia,Singapore,Australia,2003.0,16461312737.0,666311000000.0,7.0,Singapore-Australia,Singapore,2010,239809387605.427,Singapore,Singapore-Australia
2010.0,Singapore,702.0,China,156.0,TOTAL,36361069197.0,33671882082.0,353240000000.0,313071000000.0,Singapore,China,China - Singapore,2009-01-01,China; Singapore,Goods & Services,Bilateral,Singapore,China,Singapore,China,2009.0,70032951279.0,666311000000.0,1.0,Singapore-China,Singapore,2010,239809387605.427,Singapore,Singapore-China
2010.0,Singapore,702.0,Costa Rica,188.0,TOTAL,21989055.0,555325457.0,353240000000.0,313071000000.0,Singapore,Costa Rica,Costa Rica - Singapore,2013-07-01,Costa Rica; Singapore,Goods & Services,Bilateral,Singapore,Costa Rica,Singapore,Costa Rica,2013.0,577314512.0,666311000000.0,-3.0,Singapore-Costa Rica,Singapore,2010,239809387605.427,Singapore,Singapore-Costa Rica
2010.0,Singapore,702.0,India,699.0,TOTAL,13409642945.0,9227885441.0,353240000000.0,313071000000.0,Singapore,India,India - Singapore,2005-08-01,India; Singapore,Goods & Services,Bilateral,Singapore,India,Singapore,India,2005.0,22637528386.0,666311000000.0,5.0,Singapore-India,Singapore,2010,239809387605.427,Singapore,Singapore-India
2010.0,Singapore,702.0,Japan,392.0,TOTAL,16410345317.0,24626944445.0,353240000000.0,313071000000.0,Singapore,Japan,Japan - Singapore,2002-11-30,Japan; Singapore,Goods & Services,Bilateral,Singapore,Japan,Singapore,Japan,2002.0,41037289762.0,666311000000.0,8.0,Singapore-Japan,Singapore,2010,239809387605.427,Singapore,Singapore-Japan
